cascade_id,node_id,infection_time,interaction_type
2160,2160,1341396754.0,SEED
2160,4301,1341396754.0,RT
2160,21757,1341396758.0,RT
2160,126450,1341396799.0,RT
2160,198922,1341396841.0,RT
2160,23979,1341396856.0,RT
2160,35816,1341396875.0,RT
2160,511,1341396885.0,RT
2160,85424,1341396937.0,RT
2160,49610,1341396961.0,RT
2160,45948,1341397001.0,RT
2160,93057,1341397001.0,RT
2160,71027,1341397012.0,RT
2160,356085,1341397023.0,RT
2160,7497,1341397089.0,RT
2160,17075,1341397102.0,RT
2160,34547,1341397108.0,RT
2160,103687,1341397191.0,RT
2160,52905,1341397293.0,RT
2160,19366,1341397341.0,RT
2160,15741,1341397380.0,RT
2160,58715,1341397419.0,RT
2160,211446,1341397419.0,RT
2160,179048,1341397444.0,RT
2160,242884,1341397514.0,RT
2160,27961,1341397966.0,RT
2160,45514,1341398069.0,RT
2160,49475,1341398073.0,RT
2160,10453,1341398134.0,RT
2160,112434,1341398140.0,RT
2160,7100,1341398183.0,RT
2160,100018,1341398287.0,RT
2160,281077,1341398362.0,RT
2160,42167,1341398474.0,RT
2160,91155,1341398512.0,RT
2160,171855,1341398623.0,RT
2160,62905,1341398629.0,RT
2160,136979,1341398681.0,RT
2160,35977,1341399258.0,RT
2160,67215,1341400184.0,RT
2160,48367,1341400383.0,RT
2160,48367,1341400403.0,RT
2160,156211,1341403855.0,RT
2160,449838,1341403855.0,RT
2160,44637,1341407434.0,RT
2160,215675,1341407695.0,RT
2160,13986,1341410028.0,RT
2160,8839,1341411361.0,RT
2160,176940,1341412753.0,RT
2160,217314,1341422984.0,RT
2160,17262,1341444190.0,RT
3164,3164,1341331353.0,SEED
3164,272467,1341331353.0,RT
3164,103664,1341331374.0,RT
3164,38668,1341331407.0,RT
3164,68704,1341332060.0,RT
3164,256439,1341332164.0,RT
3164,49668,1341332175.0,RT
3164,289633,1341332672.0,RT
3164,204853,1341333120.0,RT
3164,189108,1341362968.0,RT
3164,55888,1341389856.0,RT
3164,253395,1341390098.0,RT
3164,16312,1341390228.0,RT
3164,96614,1341390889.0,RT
3164,52675,1341393218.0,RT
3164,272928,1341393220.0,RT
3164,130530,1341393327.0,RT
3164,55238,1341393691.0,RT
3164,3182,1341395217.0,RT
3164,3170,1341395430.0,RT
3164,228743,1341395453.0,RT
3164,159887,1341395734.0,RT
3164,249320,1341395909.0,RT
3164,52867,1341396771.0,RT
3164,124313,1341397555.0,RT
3164,186065,1341399129.0,RT
3164,146161,1341400904.0,RT
3164,146346,1341401103.0,RT
3164,146344,1341401290.0,RT
3164,247682,1341401968.0,RT
3164,331735,1341404215.0,RT
3164,302677,1341404227.0,RT
3164,377652,1341404256.0,RT
3164,286452,1341407290.0,RT
3164,252878,1341409978.0,RT
3164,258516,1341413276.0,RT
3164,105752,1341423145.0,RT
3164,162543,1341430751.0,RT
3164,73906,1341430892.0,RT
3164,244883,1341430892.0,RT
3164,293307,1341430905.0,RT
3164,218319,1341431043.0,RT
3164,139761,1341431056.0,RT
3164,237881,1341431506.0,RT
3164,49668,1341432159.0,RT
3164,260140,1341432816.0,RT
3164,180676,1341433515.0,RT
3164,254361,1341438564.0,RT
3164,262876,1341439853.0,RT
3164,292945,1341443471.0,RT
3164,102044,1341444613.0,RT
5307,5307,1341390331.0,SEED
5307,254136,1341390331.0,RT
5307,389082,1341390413.0,RT
5307,410501,1341390500.0,RT
5307,386872,1341390530.0,RT
5307,367975,1341390604.0,RT
5307,42750,1341390816.0,RT
5307,22107,1341390855.0,RT
5307,231681,1341392224.0,RT
5307,210469,1341392260.0,RT
5307,391615,1341392649.0,RT
5307,23605,1341392808.0,RT
5307,96211,1341393100.0,RT
5307,23599,1341393143.0,RT
5307,227124,1341393156.0,RT
5307,258545,1341393408.0,RT
5307,401844,1341393422.0,RT
5307,228972,1341393511.0,RT
5307,215341,1341393574.0,RT
5307,38295,1341393640.0,RT
5307,235830,1341393678.0,RT
5307,122947,1341393723.0,RT
5307,365181,1341393757.0,RT
5307,192431,1341393824.0,RT
5307,192431,1341393836.0,RT
5307,8091,1341394048.0,RT
5307,81427,1341394072.0,RT
5307,295260,1341394591.0,RT
5307,65746,1341394683.0,RT
5307,109402,1341395237.0,RT
5307,77195,1341395431.0,RT
5307,324892,1341395793.0,RT
5307,282934,1341396638.0,RT
5307,301908,1341396662.0,RT
5307,82950,1341396782.0,RT
5307,276271,1341397676.0,RT
5307,103916,1341399301.0,RT
5307,326341,1341399810.0,RT
5307,374612,1341401019.0,RT
5307,5392,1341401278.0,RT
5307,119555,1341401298.0,RT
5307,214121,1341403450.0,RT
5307,22138,1341404548.0,RT
5307,182998,1341405636.0,RT
5307,120848,1341405664.0,RT
5307,294254,1341405817.0,RT
5307,81244,1341409370.0,RT
5307,223770,1341419428.0,RT
5307,260051,1341458567.0,RT
5307,209096,1341488622.0,RT
5307,100629,1341511652.0,RT
36368,36368,1341421773.0,SEED
36368,56813,1341421773.0,RT
36368,45269,1341421788.0,RT
36368,87194,1341421824.0,RT
36368,302417,1341421845.0,RT
36368,399283,1341421949.0,RT
36368,366525,1341422075.0,RT
36368,396712,1341422376.0,RT
36368,250897,1341422490.0,RT
36368,279110,1341423818.0,RT
36368,335731,1341423866.0,RT
36368,240460,1341424235.0,RT
36368,326402,1341424821.0,RT
36368,280227,1341426453.0,RT
36368,336749,1341426814.0,RT
36368,315215,1341426884.0,RT
36368,185320,1341426983.0,RT
36368,289597,1341427417.0,RT
36368,265044,1341427694.0,RT
36368,434100,1341427723.0,RT
36368,330059,1341428032.0,RT
36368,321346,1341428183.0,RT
36368,308105,1341428241.0,RT
36368,82500,1341428551.0,RT
36368,38535,1341428722.0,RT
36368,317996,1341428760.0,RT
36368,319684,1341428857.0,RT
36368,262706,1341429398.0,RT
36368,183199,1341429534.0,RT
36368,266653,1341430136.0,RT
36368,422263,1341430444.0,RT
36368,197692,1341430619.0,RT
36368,178882,1341430684.0,RT
36368,40798,1341430721.0,RT
36368,107084,1341431325.0,RT
36368,78789,1341432040.0,RT
36368,334794,1341432617.0,RT
36368,389858,1341434058.0,RT
36368,391307,1341434824.0,RT
36368,351888,1341438228.0,RT
36368,277567,1341438684.0,RT
36368,335919,1341440594.0,RT
36368,305140,1341447160.0,RT
36368,320710,1341451684.0,RT
36368,373500,1341458528.0,RT
36368,45632,1341477324.0,RT
36368,183125,1341477342.0,RT
36368,251046,1341481139.0,RT
36368,366525,1341485335.0,RT
36368,53996,1341486910.0,RT
36368,399283,1341490006.0,RT
36368,185320,1341513199.0,RT
36368,354249,1341582285.0,RT
39874,28715,1341384384.0,RT
39874,39874,1341384384.0,SEED
39874,20689,1341386639.0,RT
39874,2218,1341386774.0,RT
39874,48076,1341386813.0,RT
39874,46452,1341386824.0,RT
39874,2364,1341386840.0,RT
39874,125651,1341386952.0,RT
39874,33120,1341387006.0,RT
39874,168344,1341387035.0,RT
39874,123455,1341387086.0,RT
39874,152275,1341387092.0,RT
39874,60307,1341387161.0,RT
39874,44509,1341387166.0,RT
39874,298745,1341387276.0,RT
39874,117841,1341387309.0,RT
39874,52728,1341387400.0,RT
39874,28585,1341387679.0,RT
39874,41078,1341387703.0,RT
39874,232685,1341387768.0,RT
39874,46455,1341388147.0,RT
39874,79536,1341388165.0,RT
39874,204716,1341388220.0,RT
39874,103841,1341388239.0,RT
39874,342315,1341388387.0,RT
39874,46468,1341389063.0,RT
39874,96372,1341389179.0,RT
39874,47450,1341389524.0,RT
39874,50661,1341389606.0,RT
39874,34792,1341390210.0,RT
39874,50651,1341390728.0,RT
39874,21187,1341390763.0,RT
39874,309651,1341391078.0,RT
39874,117846,1341391134.0,RT
39874,229564,1341391270.0,RT
39874,77514,1341391591.0,RT
39874,158158,1341391623.0,RT
39874,2214,1341391852.0,RT
39874,423950,1341394135.0,RT
39874,132880,1341398328.0,RT
39874,139901,1341401196.0,RT
39874,243777,1341409736.0,RT
39874,272631,1341410005.0,RT
39874,390484,1341410504.0,RT
39874,449356,1341412248.0,RT
39874,204484,1341413782.0,RT
39874,131733,1341415095.0,RT
39874,168388,1341427650.0,RT
39874,158087,1341477463.0,RT
39874,46462,1341506721.0,RT
46947,46947,1341419924.0,SEED
46947,281858,1341419924.0,RT
46947,126879,1341419976.0,RT
46947,9929,1341419997.0,RT
46947,334328,1341420019.0,RT
46947,433647,1341420021.0,RT
46947,381970,1341420032.0,RT
46947,281858,1341420089.0,RT
46947,308273,1341420092.0,RT
46947,436087,1341420102.0,RT
46947,227666,1341420219.0,RT
46947,190778,1341420221.0,RT
46947,400616,1341420286.0,RT
46947,295543,1341420290.0,RT
46947,190777,1341420297.0,RT
46947,185049,1341420337.0,RT
46947,315878,1341420358.0,RT
46947,26523,1341420461.0,RT
46947,60318,1341420482.0,RT
46947,142661,1341420805.0,RT
46947,426601,1341420891.0,RT
46947,379590,1341420970.0,RT
46947,50650,1341421380.0,RT
46947,285714,1341421563.0,RT
46947,445783,1341421929.0,RT
46947,250650,1341422440.0,RT
46947,443518,1341423431.0,RT
46947,415585,1341423617.0,RT
46947,415585,1341423626.0,RT
46947,411161,1341423661.0,RT
46947,310364,1341424030.0,RT
46947,222251,1341424602.0,RT
46947,422173,1341425260.0,RT
46947,317139,1341425305.0,RT
46947,235450,1341425688.0,RT
46947,441964,1341425771.0,RT
46947,285874,1341425991.0,RT
46947,82168,1341427673.0,RT
46947,307652,1341427693.0,RT
46947,429572,1341427875.0,RT
46947,375522,1341429481.0,RT
46947,426764,1341429537.0,RT
46947,158440,1341430041.0,RT
46947,376048,1341430922.0,RT
46947,232684,1341432202.0,RT
46947,289795,1341434208.0,RT
46947,284379,1341445116.0,RT
46947,367412,1341465377.0,RT
46947,324074,1341467341.0,RT
46947,452135,1341470098.0,RT
46947,385086,1341501264.0,RT
46947,390392,1341565971.0,RT
47490,47490,1341226480.0,SEED
47490,332285,1341226480.0,RT
47490,225261,1341226519.0,RT
47490,304109,1341226528.0,RT
47490,155413,1341226532.0,RT
47490,151750,1341226606.0,RT
47490,24985,1341226643.0,RT
47490,387825,1341226861.0,RT
47490,219952,1341226936.0,RT
47490,256615,1341226939.0,RT
47490,186126,1341227188.0,RT
47490,305489,1341227491.0,RT
47490,286148,1341227889.0,RT
47490,346662,1341231504.0,RT
